time,temperature,conversion
2250.402,415.3357,0.031016648
2250.498,415.3392,0.031047701
2250.6,415.3439,0.031080711
2250.702,415.349,0.031113745
2250.798,415.3543,0.031144858
2250.9,415.3601,0.031177932
2251.002,415.365,0.03121102
2251.098,415.3701,0.031242173
2251.2,415.3745,0.031275286
2251.302,415.3788,0.031308412
2251.398,415.3848,0.031339602
2251.5,415.3896,0.031372761
2251.602,415.3941,0.03140594
2251.698,415.3993,0.03143718
2251.8,415.4046,0.031470385
2251.902,415.4093,0.031503607
2251.998,415.4156,0.03153489
2252.1,415.4191,0.031568148
2252.202,415.4254,0.031601427
2252.298,415.4301,0.031632764
2252.4,415.4352,0.03166608
2252.502,415.4401,0.031699412
2252.598,415.4442,0.031730796
2252.7,415.4496,0.031764154
2252.802,415.455,0.031797525
2252.898,415.4598,0.031828948
2253,415.464,0.031862356
2253.102,415.4696,0.03189578
2253.198,415.4749,0.03192725
2253.3,415.4804,0.031960704
2253.402,415.4847,0.031994175
2253.498,415.4895,0.032025695
2253.6,415.4948,0.03205921
2253.702,415.4993,0.032092745
2253.798,415.5043,0.032124329
2253.9,415.5102,0.032157912
2254.002,415.5149,0.032191512
2254.098,415.5199,0.032223154
2254.2,415.5245,0.032256794
2254.302,415.5312,0.032290454
2254.398,415.5348,0.032322157
2254.5,415.54,0.032355869
2254.602,415.5444,0.032389612
2254.698,415.55,0.032421397
2254.8,415.5553,0.032455192
2254.902,415.5599,0.032489015
2254.998,415.5654,0.032520874
2255.1,415.5698,0.032554748
2255.202,415.5749,0.032588647
2255.298,415.5796,0.032620574
2255.4,415.5852,0.03265452
2255.502,415.5891,0.032688491
2255.598,415.5952,0.032720489
2255.7,415.6001,0.032754519
2255.802,415.6052,0.032788576
2255.898,415.6093,0.032820652
2256,415.6152,0.032854758
2256.102,415.6201,0.032888891
2256.198,415.6254,0.032921042
2256.3,415.629,0.03295523
2256.402,415.6343,0.032989446
2256.498,415.6405,0.033021672
2256.6,415.6445,0.03305594
2256.702,415.6499,0.033090235
2256.798,415.6547,0.033122539
2256.9,415.6594,0.03315689
2257.002,415.6644,0.033191265
2257.098,415.6698,0.03322364
2257.2,415.6747,0.033258063
2257.302,415.6793,0.03329251
2257.398,415.6851,0.033324956
2257.5,415.6901,0.033359458
2257.602,415.695,0.033393985
2257.698,415.6993,0.033426502
2257.8,415.7048,0.033461077
2257.902,415.7089,0.033495671
2257.998,415.7137,0.033528246
2258.1,415.7197,0.033562877
2258.202,415.7246,0.033597537
2258.298,415.7298,0.033630179
2258.4,415.7352,0.033664883
2258.502,415.7396,0.03369961
2258.598,415.7441,0.033732313
2258.7,415.7498,0.033767081
2258.802,415.7546,0.033801873
2258.898,415.7598,0.033834641
2259,415.7641,0.033869481
2259.102,415.7698,0.033904348
2259.198,415.7748,0.033937187
2259.3,415.7787,0.033972099
2259.402,415.784,0.034007035
2259.498,415.7899,0.034039938
2259.6,415.7937,0.034074929
2259.702,415.7998,0.034109948
2259.798,415.8051,0.034142923
2259.9,415.8093,0.034177975
2260.002,415.8145,0.034213044
2260.098,415.8192,0.034246065
2260.2,415.8245,0.034281171
2260.302,415.8302,0.0343163
2260.398,415.835,0.034349393
2260.5,415.8395,0.034384589
2260.602,415.8448,0.034419812
2260.698,415.8501,0.03445299
2260.8,415.8552,0.034488269
2260.902,415.8598,0.034523572
2260.998,415.8645,0.034556818
2261.1,415.8695,0.034592162
2261.202,415.8747,0.034627529
2261.298,415.8793,0.034660836
2261.4,415.8852,0.034696244
2261.502,415.8905,0.034731673
2261.598,415.8951,0.034765036
2261.7,415.8995,0.034800505
2261.802,415.9045,0.034835995
2261.898,415.9096,0.034869422
2262,415.915,0.034904967
2262.102,415.9191,0.034940536
2262.198,415.9245,0.034974039
2262.3,415.9298,0.035009663
2262.402,415.934,0.035045311
2262.498,415.9393,0.035078885
2262.6,415.9446,0.035114581
2262.702,415.9498,0.035150301
2262.798,415.9549,0.035183946
2262.9,415.9597,0.035219722
2263.002,415.9641,0.035255525
2263.098,415.9698,0.035289248
2263.2,415.9743,0.035325103
2263.302,415.9791,0.035360982
2263.398,415.9843,0.035394773
2263.5,415.989,0.035430697
2263.602,415.9944,0.03546664
2263.698,415.9992,0.035500495
2263.8,416.0048,0.035536494
2263.902,416.0092,0.035572517
2263.998,416.0148,0.035606447
2264.1,416.0192,0.035642526
2264.202,416.0241,0.035678628
2264.298,416.0299,0.035712629
2264.4,416.035,0.035748779
2264.502,416.0396,0.035784958
2264.598,416.0454,0.035819034
2264.7,416.0494,0.035855259
2264.802,416.0551,0.035891502
2264.898,416.0591,0.035925632
2265,416.0646,0.035961915
2265.102,416.0696,0.035998219
2265.198,416.0741,0.036032413
2265.3,416.08,0.036068771
2265.402,416.0833,0.036105158
2265.498,416.0889,0.03613943
2265.6,416.0951,0.036175872
2265.702,416.1,0.036212342
2265.798,416.1047,0.036246689
2265.9,416.1089,0.036283206
2266.002,416.1144,0.036319748
2266.098,416.119,0.036354163
2266.2,416.1246,0.036390753
2266.302,416.1289,0.03642737
2266.398,416.1349,0.036461863
2266.5,416.1396,0.036498543
2266.602,416.1446,0.036535251
2266.698,416.1491,0.036569822
2266.8,416.1545,0.036606582
2266.902,416.159,0.036643373
2266.998,416.1649,0.036678026
2267.1,416.1695,0.036714868
2267.202,416.1739,0.036751735
2267.298,416.1789,0.036786459
2267.4,416.1839,0.036823381
2267.502,416.1887,0.036860327
2267.598,416.1939,0.036895126
2267.7,416.1999,0.036932131
2267.802,416.204,0.036969164
2267.898,416.21,0.037004045
2268,416.2146,0.037041137
2268.102,416.2195,0.037078257
2268.198,416.2244,0.037113219
2268.3,416.229,0.037150398
2268.402,416.2337,0.037187604
2268.498,416.2392,0.037222648
2268.6,416.2439,0.03725991
2268.702,416.2491,0.0372972
2268.798,416.254,0.037332326
2268.9,416.26,0.037369678
2269.002,416.2646,0.037407058
2269.098,416.2699,0.037442266
2269.2,416.274,0.037479701
2269.302,416.2788,0.037517157
2269.398,416.284,0.037552432
2269.5,416.2899,0.03758994
2269.602,416.2944,0.037627475
2269.698,416.2995,0.037662832
2269.8,416.3036,0.037700426
2269.902,416.3086,0.037738045
2269.998,416.3136,0.037773476
2270.1,416.319,0.03781115
2270.202,416.3241,0.037848848
2270.298,416.3288,0.037884354
2270.4,416.3341,0.037922107
2270.502,416.3393,0.037959885
2270.598,416.3433,0.037995462
2270.7,416.3485,0.038033291
2270.802,416.3542,0.038071148
2270.898,416.3586,0.0381068
2271,416.3636,0.038144701
2271.102,416.3686,0.038182622
2271.198,416.373,0.038218335
2271.3,416.3785,0.038256301
2271.402,416.3839,0.03829429
2271.498,416.3895,0.038330071
2271.6,416.3939,0.038368112
2271.702,416.3986,0.038406178
2271.798,416.4029,0.03844203
2271.9,416.4089,0.03848015
2272.002,416.4134,0.038518291
2272.098,416.4187,0.038554208
2272.2,416.4239,0.038592389
2272.302,416.4289,0.038630591
2272.398,416.4336,0.038666564
2272.5,416.4387,0.038704803
2272.602,416.4448,0.038743062
2272.698,416.4494,0.038779093
2272.8,416.4541,0.0388174
2272.902,416.4593,0.038855727
2272.998,416.4646,0.038891812
2273.1,416.4691,0.038930165
2273.202,416.4741,0.038968538
2273.298,416.479,0.039004673
2273.4,416.4841,0.039043087
2273.502,416.4895,0.039081525
2273.598,416.4943,0.03911772
2273.7,416.4991,0.039156195
2273.802,416.5041,0.03919469
2273.898,416.5093,0.039230936
2274,416.5144,0.03926946
2274.102,416.5191,0.039308002
2274.198,416.5236,0.039344295
2274.3,416.5296,0.039382876
2274.402,416.5338,0.039421474
2274.498,416.5393,0.039457821
2274.6,416.5443,0.039496463
2274.702,416.5495,0.03953513
2274.798,416.5541,0.039571541
2274.9,416.5593,0.039610248
2275.002,416.5637,0.039648979
2275.098,416.5698,0.039685451
2275.2,416.5747,0.039724222
2275.302,416.5796,0.039763018
2275.398,416.584,0.039799551
2275.5,416.589,0.039838391
2275.602,416.5944,0.039877262
2275.698,416.5998,0.039913873
2275.8,416.6033,0.039952799
2275.902,416.6086,0.03999175
2275.998,416.6144,0.040028429
2276.1,416.619,0.040067428
2276.202,416.6235,0.04010645
2276.298,416.6296,0.040143197
2276.4,416.6336,0.040182267
2276.502,416.6387,0.040221366
2276.598,416.644,0.040258183
2276.7,416.6494,0.040297326
2276.802,416.6535,0.0403365
2276.898,416.6588,0.040373396
2277,416.664,0.040412622
2277.102,416.669,0.040451876
2277.198,416.6733,0.040488843
2277.3,416.6792,0.04052814
2277.402,416.6836,0.040567459
2277.498,416.689,0.040604483
2277.6,416.6938,0.040643849
2277.702,416.6991,0.040683247
2277.798,416.7049,0.040720356
2277.9,416.7094,0.040759816
2278.002,416.7139,0.040799305
2278.098,416.7182,0.040836489
2278.2,416.7242,0.040876018
2278.302,416.7288,0.040915567
2278.398,416.7338,0.040952805
2278.5,416.7382,0.04099239
2278.602,416.7441,0.041032
2278.698,416.7493,0.041069303
2278.8,416.7532,0.04110896
2278.902,416.7585,0.041148642
2278.998,416.7638,0.041186016
2279.1,416.7686,0.041225753
2279.202,416.7741,0.041265518
2279.298,416.7789,0.04130297
2279.4,416.7832,0.041342787
2279.502,416.7893,0.041382631
2279.598,416.7942,0.041420158
2279.7,416.7986,0.041460057
2279.802,416.804,0.041499989
2279.898,416.8087,0.041537601
2280,416.8136,0.041577595
2280.102,416.8188,0.041617616
2280.198,416.8236,0.041655306
2280.3,416.8283,0.04169538
2280.402,416.8332,0.041735488
2280.498,416.8384,0.041773271
2280.6,416.8432,0.041813446
2280.702,416.8483,0.041853656
2280.798,416.8534,0.041891537
2280.9,416.8588,0.041931825
2281.002,416.8637,0.041972148
2281.098,416.8684,0.042010132
2281.2,416.8737,0.042050522
2281.302,416.879,0.042090935
2281.398,416.8834,0.042128994
2281.5,416.8883,0.042169456
2281.602,416.8938,0.042209945
2281.698,416.8986,0.042248079
2281.8,416.9028,0.042288623
2281.902,416.9091,0.042329199
2281.998,416.9143,0.042367415
2282.1,416.9189,0.042408042
2282.202,416.9236,0.042448691
2282.298,416.9279,0.042486967
2282.4,416.9333,0.042527655
2282.502,416.9388,0.042568368
2282.598,416.944,0.042606712
2282.7,416.9488,0.042647472
2282.802,416.9539,0.042688254
2282.898,416.9576,0.042726658
2283,416.9631,0.042767483
2283.102,416.9689,0.042808329
2283.198,416.9741,0.042846794
2283.3,416.978,0.042887688
2283.402,416.9835,0.042928609
2283.498,416.9888,0.042967149
2283.6,416.9939,0.043008122
2283.702,416.9991,0.043049119
2283.798,417.0038,0.043087727
2283.9,417.0088,0.043128772
2284.002,417.0138,0.043169841
2284.098,417.0189,0.043208517
2284.2,417.0247,0.043249626
2284.302,417.0287,0.043290753
2284.398,417.0334,0.043329479
2284.5,417.0385,0.043370645
2284.602,417.0441,0.043411836
2284.698,417.0497,0.043450626
2284.8,417.0532,0.043491865
2284.902,417.0586,0.043533132
2284.998,417.0642,0.043571993
2285.1,417.069,0.043613304
2285.202,417.0747,0.043654635
2285.298,417.0795,0.043693554
2285.4,417.0839,0.043734929
2285.502,417.0896,0.043776328
2285.598,417.0942,0.043815312
2285.7,417.0978,0.043856751
2285.802,417.1046,0.043898212
2285.898,417.1092,0.043937252
2286,417.1148,0.043978757
2286.102,417.1188,0.044020285
2286.198,417.1239,0.044059393
2286.3,417.1284,0.044100962
2286.402,417.1337,0.044142548
2286.498,417.1395,0.044181707
2286.6,417.1446,0.044223329
2286.702,417.1487,0.044264976
2286.798,417.1532,0.044304199
2286.9,417.1581,0.044345897
2287.002,417.1641,0.044387619
2287.098,417.1688,0.04442691
2287.2,417.1742,0.044468676
2287.302,417.1783,0.044510459
2287.398,417.1844,0.044549804
2287.5,417.1888,0.044591631
2287.602,417.1942,0.044633483
2287.698,417.1982,0.044672891
2287.8,417.2034,0.04471478
2287.902,417.2085,0.044756685
2287.998,417.2135,0.04479614
2288.1,417.2189,0.044838078
2288.202,417.2243,0.044880033
2288.298,417.2296,0.044919539
2288.4,417.2338,0.044961538
2288.502,417.2387,0.045003564
2288.598,417.2438,0.045043149
2288.7,417.2495,0.045085238
2288.802,417.2531,0.045127352
2288.898,417.2588,0.045167007
2289,417.2636,0.045209161
2289.102,417.2686,0.045251335
2289.198,417.2741,0.045291052
2289.3,417.2793,0.045333274
2289.402,417.2831,0.045375517
2289.498,417.2887,0.04541529
2289.6,417.2937,0.04545757
2289.702,417.299,0.045499877
2289.798,417.3041,0.045539718
2289.9,417.3085,0.045582073
2290.002,417.3138,0.045624453
2290.098,417.3185,0.045664358
2290.2,417.324,0.045706782
2290.302,417.3288,0.045749229
2290.398,417.334,0.045789199
2290.5,417.3378,0.045831687
2290.602,417.3432,0.045874196
2290.698,417.3496,0.04591422
2290.8,417.3539,0.045956765
2290.902,417.3586,0.045999334
2290.998,417.3638,0.046039426
2291.1,417.369,0.04608205
2291.202,417.3744,0.046124696
2291.298,417.379,0.046164848
2291.4,417.3835,0.046207526
2291.502,417.3884,0.046250228
2291.598,417.393,0.046290445
2291.7,417.3989,0.046333199
2291.802,417.4042,0.046375977
2291.898,417.4089,0.046416257
2292,417.4139,0.046459076
2292.102,417.4198,0.046501918
2292.198,417.424,0.046542263
2292.3,417.4288,0.046585147
2292.402,417.4337,0.046628043
2292.498,417.4389,0.046668428
2292.6,417.4434,0.046711353
2292.702,417.4483,0.046754299
2292.798,417.4536,0.046794738
2292.9,417.4588,0.046837728
2293.002,417.4636,0.046880738
2293.098,417.4686,0.046921238
2293.2,417.4742,0.046964292
2293.302,417.4788,0.047007371
2293.398,417.4838,0.047047938
2293.5,417.4889,0.047091065
2293.602,417.4948,0.047134212
2293.698,417.4984,0.047174836
2293.8,417.5032,0.047218017
2293.902,417.5094,0.047261217
2293.998,417.5135,0.047301899
2294.1,417.519,0.047345147
2294.202,417.5245,0.04738842
2294.298,417.5288,0.047429166
2294.4,417.5342,0.047472475
2294.502,417.5398,0.047515801
2294.598,417.5442,0.047556591
2294.7,417.5489,0.047599943
2294.802,417.5539,0.047643315
2294.898,417.5594,0.047684154
2295,417.5641,0.047727563
2295.102,417.5689,0.047770985
2295.198,417.5739,0.047811865
2295.3,417.5795,0.047855316
2295.402,417.5834,0.047898788
2295.498,417.5891,0.047939718
2295.6,417.5934,0.047983219
2295.702,417.5988,0.048026736
2295.798,417.6037,0.04806771
2295.9,417.6098,0.04811126
2296.002,417.6141,0.048154828
2296.098,417.6188,0.048195848
2296.2,417.624,0.048239448
2296.302,417.6292,0.048283069
2296.398,417.6344,0.048324147
2296.5,417.6399,0.048367816
2296.602,417.6438,0.048411505
2296.698,417.6493,0.048452643
2296.8,417.654,0.048496373
2296.902,417.6589,0.048540119
2296.998,417.6634,0.048581311
2297.1,417.6693,0.048625098
2297.202,417.6735,0.048668902
2297.298,417.6794,0.048710144
2297.4,417.6838,0.048753985
2297.502,417.6892,0.048797849
2297.598,417.6935,0.048839152
2297.7,417.6988,0.048883054
2297.802,417.7044,0.048926972
2297.898,417.709,0.048968322
2298,417.7138,0.049012276
2298.102,417.7176,0.049056255
2298.198,417.7244,0.049097673
2298.3,417.7285,0.049141707
2298.402,417.734,0.049185762
2298.498,417.7394,0.04922724
2298.6,417.7436,0.049271332
2298.702,417.7493,0.04931544
2298.798,417.7541,0.049356965
2298.9,417.7582,0.049401106
2299.002,417.7641,0.049445268
2299.098,417.7685,0.049486851
2299.2,417.7736,0.049531056
2299.302,417.779,0.049575282
2299.398,417.7842,0.049616926
2299.5,417.7892,0.049661193
2299.602,417.7936,0.049705476
2299.698,417.7993,0.04974717
2299.8,417.8038,0.04979149
2299.902,417.8088,0.049835834
2299.998,417.813,0.049877589
2300.1,417.8187,0.049921973
2300.202,417.8239,0.049966382
2300.298,417.8292,0.050008201
2300.4,417.8338,0.050052654
2300.502,417.839,0.050097124
2300.598,417.8433,0.050138997
2300.7,417.8497,0.050183511
2300.802,417.8536,0.050228049
2300.898,417.8588,0.050269993
2301,417.864,0.05031459
2301.102,417.8689,0.050359215
2301.198,417.8738,0.05040124
2301.3,417.879,0.05044592
2301.402,417.8835,0.050490621
2301.498,417.8893,0.050532711
2301.6,417.8949,0.050577456
2301.702,417.8979,0.050622225
2301.798,417.9047,0.050664379
2301.9,417.9093,0.050709185
2302.002,417.9143,0.050754011
2302.098,417.919,0.050796219
2302.2,417.9234,0.050841082
2302.302,417.9295,0.050885965
2302.398,417.9335,0.050928227
2302.5,417.9391,0.050973147
2302.602,417.9434,0.051018088
2302.698,417.9493,0.051060404
2302.8,417.9544,0.051105381
2302.902,417.9587,0.051150375
2302.998,417.9639,0.051192737
2303.1,417.9692,0.051237768
2303.202,417.9741,0.051282823
2303.298,417.9785,0.051325246
2303.4,417.9842,0.051370342
2303.502,417.9894,0.051415461
2303.598,417.9941,0.051457945
2303.7,417.9983,0.051503105
2303.802,418.0048,0.051548286
2303.898,418.0086,0.051590824
2304,418.0138,0.051636041
2304.102,418.0184,0.051681282
2304.198,418.0234,0.051723881
2304.3,418.0289,0.051769166
2304.402,418.0337,0.051814476
2304.498,418.0396,0.051857139
2304.6,418.0445,0.051902489
2304.702,418.0495,0.051947856
2304.798,418.0546,0.051990569
2304.9,418.059,0.052035973
2305.002,418.0638,0.0520814
2305.098,418.0689,0.052124175
2305.2,418.0743,0.052169639
2305.302,418.0797,0.052215124
2305.398,418.0844,0.052257952
2305.5,418.089,0.052303481
2305.602,418.0935,0.052349038
2305.698,418.099,0.052391934
2305.8,418.1047,0.052437531
2305.902,418.1089,0.052483152
2305.998,418.1139,0.052526113
2306.1,418.1187,0.052571778
2306.202,418.1238,0.052617464
2306.298,418.1285,0.052660482
2306.4,418.1338,0.052706208
2306.502,418.139,0.052751955
2306.598,418.1442,0.05279503
2306.7,418.1491,0.052840814
2306.802,418.1538,0.052886607
2306.898,418.1588,0.052929718
2307,418.1641,0.05297554
2307.102,418.1687,0.053021379
2307.198,418.1737,0.053064538
2307.3,418.1785,0.053110413
2307.402,418.1838,0.05315631
2307.498,418.1888,0.053199522
2307.6,418.1939,0.053245447
2307.702,418.1987,0.053291389
2307.798,418.2041,0.053334648
2307.9,418.2078,0.053380627
2308.002,418.213,0.053426627
2308.098,418.2193,0.053469943
2308.2,418.2237,0.053515987
2308.302,418.2297,0.053562047
2308.398,418.234,0.053605413
2308.5,418.2393,0.05365151
2308.602,418.2441,0.053697632
2308.698,418.2489,0.053741059
2308.8,418.2531,0.053787221
2308.902,418.2592,0.053833403
2308.998,418.2636,0.053876888
2309.1,418.2693,0.05392311
2309.202,418.2736,0.053969353
2309.298,418.2794,0.054012899
2309.4,418.2842,0.05405919
2309.502,418.2888,0.054105508
2309.598,418.2936,0.054149129
2309.7,418.2989,0.054195495
2309.802,418.3033,0.054241886
2309.898,418.3089,0.054285574
2310,418.3143,0.054332013
2310.102,418.3187,0.054378475
2310.198,418.3242,0.054422235
2310.3,418.3292,0.05446876
2310.402,418.3335,0.054515314
2310.498,418.3387,0.054559148
2310.6,418.3438,0.054605741
2310.702,418.3485,0.054652359
2310.798,418.3544,0.054696254
2310.9,418.359,0.054742913
2311.002,418.3648,0.054789592
2311.098,418.3686,0.054833547
2311.2,418.3731,0.054880278
2311.302,418.3791,0.054927036
2311.398,418.3835,0.05497107
2311.5,418.3881,0.055017884
2311.602,418.3943,0.055064721
2311.698,418.3986,0.055108819
2311.8,418.403,0.05515569
2311.902,418.409,0.055202582
2311.998,418.4137,0.055246737
2312.1,418.4188,0.055293676
2312.202,418.4233,0.055340643
2312.298,418.4297,0.055384873
2312.4,418.4335,0.055431899
2312.502,418.4384,0.055478957
2312.598,418.4439,0.055523269
2312.7,418.4486,0.055570371
2312.802,418.4548,0.055617493
2312.898,418.4592,0.055661866
2313,418.4642,0.055709039
2313.102,418.4696,0.055756245
2313.198,418.474,0.055800699
2313.3,418.4791,0.05584796
2313.402,418.4842,0.055895248
2313.498,418.488,0.055939778
2313.6,418.4939,0.055987114
2313.702,418.4986,0.056034474
2313.798,418.5042,0.056079071
2313.9,418.5099,0.05612648
2314.002,418.5141,0.056173916
2314.098,418.5184,0.056218588
2314.2,418.5239,0.056266076
2314.302,418.5288,0.056313588
2314.398,418.5328,0.056358324
2314.5,418.5389,0.05640588
2314.602,418.5438,0.05645346
2314.698,418.549,0.056498261
2314.8,418.5546,0.056545885
2314.902,418.5595,0.056593534
2314.998,418.564,0.056638405
2315.1,418.5692,0.056686113
2315.202,418.5738,0.056733852
2315.298,418.579,0.056778812
2315.4,418.5835,0.056826611
2315.502,418.589,0.056874437
2315.598,418.5944,0.056919475
2315.7,418.5986,0.056967353
2315.802,418.6041,0.057015258
2315.898,418.6087,0.057060379
2316,418.6142,0.057108358
2316.102,418.6193,0.057156373
2316.198,418.624,0.057201592
2316.3,418.6287,0.057249669
2316.402,418.6339,0.057297775
2316.498,418.6388,0.057343076
2316.6,418.6439,0.057391236
2316.702,418.6487,0.057439421
2316.798,418.6535,0.057484797
2316.9,418.6587,0.057533041
2317.002,418.6639,0.057581316
2317.098,418.668,0.057626781
2317.2,418.6737,0.057675122
2317.302,418.6785,0.057723495
2317.398,418.6843,0.057769049
2317.5,418.6885,0.057817481
2317.602,418.6944,0.057865941
2317.698,418.6985,0.057911576
2317.8,418.7036,0.057960095
2317.902,418.7083,0.058008646
2317.998,418.7129,0.058054373
2318.1,418.7186,0.058102994
2318.202,418.7239,0.05815165
2318.298,418.7287,0.058197477
2318.4,418.7336,0.058246203
2318.502,418.7384,0.058294964
2318.598,418.7435,0.058340886
2318.7,418.7481,0.058389707
2318.802,418.7538,0.058438555
2318.898,418.7587,0.058484559
2319,418.7635,0.058533474
2319.102,418.7687,0.058582423
2319.198,418.7741,0.05862852
2319.3,418.7788,0.058677529
2319.402,418.7836,0.058726577
2319.498,418.7885,0.058772776
2319.6,418.7936,0.058821901
2319.702,418.7985,0.058871065
2319.798,418.8032,0.058917371
2319.9,418.8082,0.058966605
2320.002,418.8131,0.059015875
2320.098,418.8178,0.059062276
2320.2,418.8238,0.059111612
2320.302,418.8281,0.059160984
2320.398,418.834,0.059207484
2320.5,418.8381,0.059256929
2320.602,418.8431,0.05930641
2320.698,418.848,0.059353009
2320.8,418.8534,0.059402552
2320.902,418.8588,0.059452127
2320.998,418.8634,0.059498812
2321.1,418.8682,0.059548442
2321.202,418.8733,0.059598103
2321.298,418.8789,0.059644873
2321.4,418.883,0.059694601
2321.502,418.8888,0.059744365
2321.598,418.8934,0.05979123
2321.7,418.8978,0.059841056
2321.802,418.903,0.059890914
2321.898,418.9084,0.059937865
2322,418.9126,0.059987778
2322.102,418.9184,0.060037726
2322.198,418.9229,0.060084769
2322.3,418.928,0.060134784
2322.402,418.9329,0.060184826
2322.498,418.938,0.060231948
2322.6,418.9432,0.060282042
2322.702,418.9487,0.060332163
2322.798,418.9532,0.060379363
2322.9,418.9583,0.06042954
2323.002,418.963,0.060479745
2323.098,418.9684,0.06052703
2323.2,418.9729,0.060577302
2323.302,418.9784,0.060627601
2323.398,418.9826,0.060674975
2323.5,418.9877,0.060725344
2323.602,418.9932,0.060775745
2323.698,418.9983,0.060823211
2323.8,419.0039,0.060873678
2323.902,419.0078,0.060924181
2323.998,419.0134,0.060971742
2324.1,419.0185,0.061022312
2324.202,419.0234,0.061072916
2324.298,419.0279,0.061120573
2324.4,419.0339,0.061171244
2324.502,419.0389,0.06122195
2324.598,419.0435,0.061269703
2324.7,419.0482,0.061320472
2324.802,419.0528,0.061371276
2324.898,419.0585,0.061419125
2325,419.0632,0.061469999
2325.102,419.0685,0.061520908
2325.198,419.074,0.061568856
2325.3,419.0787,0.061619836
2325.402,419.0831,0.061670851
2325.498,419.0882,0.061718894
2325.6,419.0938,0.061769968
2325.702,419.0987,0.061821073
2325.798,419.1032,0.061869199
2325.9,419.1083,0.061920352
2326.002,419.1138,0.06197153
2326.098,419.118,0.062019726
2326.2,419.1231,0.06207097
2326.302,419.1287,0.062122249
2326.398,419.133,0.062170545
2326.5,419.1376,0.06222189
2326.602,419.1433,0.062273264
2326.698,419.1489,0.062321641
2326.8,419.1534,0.062373066
2326.902,419.1588,0.062424523
2326.998,419.1638,0.062472982
2327.1,419.1681,0.062524498
2327.202,419.1734,0.062576041
2327.298,419.1788,0.062624575
2327.4,419.1831,0.062676171
2327.502,419.1884,0.062727797
2327.598,419.1933,0.062776413
2327.7,419.1977,0.062828095
2327.802,419.2031,0.062879808
2327.898,419.2082,0.062928509
2328,419.2132,0.062980286
2328.102,419.2178,0.063032093
2328.198,419.2231,0.063080887
2328.3,419.2278,0.063132768
2328.402,419.2333,0.063184689
2328.498,419.2384,0.063233592
2328.6,419.2433,0.063285593
2328.702,419.2486,0.063337634
2328.798,419.2526,0.063386643
2328.9,419.2584,0.063438747
2329.002,419.2626,0.063490886
2329.098,419.2683,0.063539991
2329.2,419.2727,0.063592196
2329.302,419.2779,0.063644433
2329.398,419.2834,0.063693626
2329.5,419.2874,0.063745926
2329.602,419.2929,0.063798257
2329.698,419.2985,0.063847539
2329.8,419.3031,0.063899933
2329.902,419.3076,0.063952358
2329.998,419.3134,0.064001729
2330.1,419.3187,0.064054217
2330.202,419.3233,0.064106744
2330.298,419.3282,0.064156218
2330.4,419.3328,0.064208811
2330.502,419.3379,0.064261433
2330.598,419.3424,0.064310988
2330.7,419.3475,0.064363672
2330.802,419.3529,0.064416384
2330.898,419.3572,0.064466025
2331,419.3626,0.06451881
2331.102,419.3673,0.064571635
2331.198,419.3729,0.064621382
2331.3,419.378,0.064674266
2331.402,419.3834,0.064727177
2331.498,419.3873,0.064777002
2331.6,419.393,0.064829969
2331.702,419.398,0.064882964
2331.798,419.4029,0.064932864
2331.9,419.408,0.06498591
2332.002,419.4128,0.065038984
2332.098,419.4185,0.065088959
2332.2,419.423,0.065142081
2332.302,419.4281,0.065195227
2332.398,419.4329,0.06524527
2332.5,419.4376,0.06529846
2332.602,419.4426,0.065351671
2332.698,419.4471,0.065401781
2332.8,419.4533,0.065455058
2332.902,419.4577,0.065508367
2332.998,419.4629,0.06555857
2333.1,419.468,0.065611945
2333.202,419.4726,0.065665355
2333.298,419.4775,0.065715657
2333.4,419.4827,0.065769134
2333.502,419.4877,0.065822639
2333.598,419.4929,0.065873022
2333.7,419.4974,0.065926579
2333.802,419.5042,0.065980163
2333.898,419.5085,0.066030621
2334,419.5124,0.066084253
2334.102,419.5176,0.066137909
2334.198,419.5234,0.066188435
2334.3,419.528,0.066242143
2334.402,419.5326,0.066295879
2334.498,419.5377,0.066346483
2334.6,419.5438,0.066400282
2334.702,419.5484,0.066454108
2334.798,419.554,0.066504794
2334.9,419.5587,0.066558679
2335.002,419.5631,0.0666126
2335.098,419.5681,0.066663378
2335.2,419.5734,0.066717354
2335.302,419.5781,0.06677135
2335.398,419.5836,0.066822189
2335.5,419.5882,0.06687623
2335.602,419.5922,0.066930295
2335.698,419.5988,0.066981201
2335.8,419.6034,0.067035314
2335.902,419.6083,0.067089454
2335.998,419.6133,0.067140436
2336.1,419.6184,0.067194632
2336.202,419.6232,0.067248855
2336.298,419.6276,0.067299912
2336.4,419.6329,0.067354183
2336.502,419.6379,0.067408479
2336.598,419.6433,0.067459603
2336.7,419.6486,0.06751395
2336.802,419.6533,0.067568321
2336.898,419.6585,0.067619513
2337,419.664,0.067673925
2337.102,419.6679,0.067728357
2337.198,419.6736,0.06777961
2337.3,419.6783,0.067834087
2337.402,419.6832,0.067888583
2337.498,419.688,0.067939897
2337.6,419.6934,0.067994442
2337.702,419.6974,0.068049011
2337.798,419.7029,0.068100392
2337.9,419.7081,0.068155009
2338.002,419.7136,0.068209654
2338.098,419.7174,0.06826111
2338.2,419.7228,0.06831581
2338.302,419.7278,0.068370538
2338.398,419.7345,0.068422069
2338.5,419.7383,0.068476841
2338.602,419.7425,0.068531633
2338.698,419.7482,0.068583225
