time,temperature,conversion
1052.202,425.0156,0.075007133
1052.298,425.0271,0.075107739
1052.4,425.0398,0.075214733
1052.502,425.0508,0.075321833
1052.598,425.0615,0.075422732
1052.7,425.0734,0.07553004
1052.802,425.0862,0.075637446
1052.898,425.0975,0.07573862
1053,425.1096,0.075846214
1053.102,425.1208,0.075953908
1053.198,425.1324,0.076055361
1053.3,425.1433,0.076163253
1053.402,425.1553,0.076271246
1053.498,425.1671,0.076372983
1053.6,425.1785,0.076481187
1053.702,425.1907,0.076589497
1053.798,425.2024,0.076691532
1053.9,425.2138,0.076800048
1054.002,425.2248,0.076908663
1054.098,425.237,0.077010982
1054.2,425.2488,0.077119796
1054.302,425.2613,0.077228712
1054.398,425.2722,0.077331321
1054.5,425.2837,0.077440446
1054.602,425.2947,0.07754967
1054.698,425.3065,0.077652563
1054.8,425.3191,0.077761989
1054.902,425.3307,0.077871525
1054.998,425.3424,0.077974716
1055.1,425.3532,0.078084459
1055.202,425.3651,0.078194309
1055.298,425.3771,0.078297796
1055.4,425.3886,0.078407857
1055.502,425.4012,0.078518027
1055.598,425.4126,0.078621819
1055.7,425.4244,0.078732206
1055.802,425.4354,0.078842706
1055.898,425.4478,0.078946809
1056,425.4589,0.079057526
1056.102,425.4704,0.079168353
1056.198,425.4822,0.07927276
1056.3,425.4932,0.079383797
1056.402,425.5048,0.079494938
1056.498,425.5165,0.079599637
1056.6,425.5294,0.079710985
1056.702,425.5405,0.07982244
1056.798,425.5518,0.079927437
1056.9,425.5639,0.080039109
1057.002,425.5755,0.080150893
1057.098,425.5877,0.080256201
1057.2,425.5985,0.080368189
1057.302,425.6108,0.080480274
1057.398,425.6214,0.080585859
1057.5,425.6339,0.080698141
1057.602,425.6454,0.080810527
1057.698,425.6572,0.080916401
1057.8,425.6685,0.081028997
1057.902,425.68,0.081141699
1057.998,425.6926,0.081247871
1058.1,425.7046,0.081360784
1058.202,425.7164,0.081473802
1058.298,425.7278,0.081580269
1058.4,425.7385,0.081693489
1058.502,425.7504,0.081806811
1058.598,425.7632,0.081913567
1058.7,425.7741,0.082027096
1058.802,425.7853,0.082140729
1058.898,425.7974,0.082247776
1059,425.8091,0.082361619
1059.102,425.8209,0.082475568
1059.198,425.8333,0.082582913
1059.3,425.8449,0.082697072
1059.402,425.8559,0.082811337
1059.498,425.8676,0.082918977
1059.6,425.879,0.083033442
1059.702,425.891,0.083148008
1059.798,425.9024,0.08325593
1059.9,425.9138,0.083370699
1060.002,425.9253,0.083485571
1060.098,425.9378,0.083593784
1060.2,425.9484,0.083708866
1060.302,425.9602,0.083824054
1060.398,425.9735,0.083932562
1060.5,425.9843,0.08404795
1060.602,425.9958,0.084163435
1060.698,426.008,0.084272219
1060.8,426.0193,0.084387907
1060.902,426.0303,0.084503702
1060.998,426.0423,0.084612783
1061.1,426.0541,0.084728781
1061.202,426.0664,0.084844878
1061.298,426.077,0.084954241
1061.4,426.0887,0.085070539
1061.502,426.1003,0.085186932
1061.598,426.1128,0.085296569
1061.7,426.1248,0.085413156
1061.802,426.1362,0.085529847
1061.898,426.1469,0.085639771
1062,426.1591,0.085756671
1062.102,426.1712,0.085873673
1062.198,426.1835,0.085983886
1062.3,426.1949,0.086101085
1062.402,426.2059,0.086218384
1062.498,426.2173,0.086328879
1062.6,426.2298,0.086446384
1062.702,426.2417,0.086563998
1062.798,426.2522,0.086674795
1062.9,426.2641,0.086792623
1063.002,426.2758,0.086910555
1063.098,426.2877,0.08702165
1063.2,426.2992,0.087139792
1063.302,426.3114,0.087258037
1063.398,426.323,0.087369422
1063.5,426.3343,0.08748787
1063.602,426.3462,0.08760642
1063.698,426.3573,0.087718093
1063.8,426.3693,0.08783685
1063.902,426.381,0.087955715
1063.998,426.3924,0.088067691
1064.1,426.4049,0.088186772
1064.202,426.4156,0.088305963
1064.298,426.4283,0.088418243
1064.4,426.4401,0.08853765
1064.502,426.4512,0.088657168
1064.598,426.4633,0.088769757
1064.7,426.4743,0.088889488
1064.802,426.4864,0.089009328
1064.898,426.4984,0.08912222
1065,426.5105,0.089242272
1065.102,426.5212,0.089362429
1065.198,426.5327,0.089475621
1065.3,426.5441,0.089595997
1065.402,426.5559,0.089716486
1065.498,426.5678,0.089829991
1065.6,426.5803,0.089950702
1065.702,426.5915,0.090071518
1065.798,426.6028,0.09018532
1065.9,426.6146,0.090306332
1066.002,426.6259,0.090427447
1066.098,426.637,0.090541539
1066.2,426.6502,0.090662873
1066.302,426.6613,0.090784318
1066.398,426.6735,0.090898724
1066.5,426.6851,0.091020388
1066.602,426.6961,0.091142154
1066.698,426.7076,0.091256856
1066.8,426.7196,0.091378835
1066.902,426.7296,0.091500919
1066.998,426.7426,0.09161592
1067.1,426.7541,0.091738216
1067.202,426.7658,0.091860621
1067.298,426.7777,0.091975924
1067.4,426.7896,0.092098541
1067.502,426.8018,0.092221269
1067.598,426.813,0.09233688
1067.7,426.8243,0.092459821
1067.802,426.837,0.092582873
1067.898,426.8485,0.092698792
1068,426.8595,0.092822059
1068.102,426.8711,0.092945429
1068.198,426.8827,0.093061644
1068.3,426.8953,0.093185232
1068.402,426.906,0.093308925
1068.498,426.918,0.093425441
1068.6,426.9298,0.093549347
1068.702,426.9412,0.093673364
1068.798,426.9526,0.093790187
1068.9,426.9639,0.09391442
1069.002,426.976,0.094038764
1069.098,426.9882,0.094155898
1069.2,426.9992,0.09428046
1069.302,427.0114,0.094405131
1069.398,427.0224,0.094522569
1069.5,427.0343,0.094647451
1069.602,427.046,0.094772442
1069.698,427.0578,0.094890185
1069.8,427.0695,0.095015397
1069.902,427.0815,0.095140715
1069.998,427.0925,0.095258756
1070.1,427.1047,0.095384278
1070.202,427.1153,0.095509906
1070.298,427.1287,0.095628245
1070.4,427.1401,0.095754091
1070.502,427.1515,0.095880046
1070.598,427.1635,0.095998695
1070.7,427.1747,0.096124874
1070.802,427.1861,0.096251161
1070.898,427.1983,0.09637012
1071,427.2094,0.096496622
1071.102,427.2209,0.096623232
1071.198,427.2325,0.096742499
1071.3,427.2442,0.09686933
1071.402,427.2559,0.096996266
1071.498,427.2678,0.097115831
1071.6,427.2798,0.097242972
1071.702,427.2913,0.097370222
1071.798,427.3019,0.09749009
1071.9,427.3138,0.097617561
1072.002,427.3255,0.097745143
1072.098,427.3375,0.097865324
1072.2,427.3498,0.097993124
1072.302,427.3619,0.098121032
1072.398,427.3727,0.098241514
1072.5,427.3839,0.09836963
1072.602,427.3961,0.098497857
1072.698,427.4078,0.098618646
1072.8,427.4191,0.098747094
1072.902,427.432,0.098875657
1072.998,427.4428,0.098996762
1073.1,427.4545,0.099125539
1073.202,427.4657,0.099254425
1073.298,427.4783,0.09937583
1073.4,427.4898,0.09950493
1073.502,427.5012,0.099634138
1073.598,427.5127,0.099755846
1073.7,427.5249,0.099885268
1073.802,427.5361,0.100014802
1073.898,427.548,0.100136823
1074,427.5594,0.100266577
1074.102,427.5707,0.100396436
1074.198,427.5824,0.100518755
1074.3,427.5946,0.100648825
1074.402,427.6066,0.100779003
1074.498,427.6181,0.100901624
1074.6,427.6296,0.101032017
1074.702,427.641,0.101162517
1074.798,427.6533,0.101285448
1074.9,427.6645,0.101416175
1075.002,427.6761,0.101547014
1075.098,427.6873,0.10167026
1075.2,427.6996,0.101801319
1075.302,427.711,0.101932489
1075.398,427.7233,0.102056044
1075.5,427.7349,0.102187422
1075.602,427.7459,0.102318898
1075.698,427.7581,0.102442735
1075.8,427.7694,0.102574419
1075.902,427.7817,0.102706217
1075.998,427.7933,0.102830369
1076.1,427.8047,0.102962391
1076.202,427.8165,0.103094524
1076.298,427.8279,0.103218985
1076.4,427.8399,0.103351328
1076.502,427.8512,0.10348378
1076.598,427.8634,0.10360854
1076.7,427.8746,0.103741209
1076.802,427.8864,0.103873988
1076.898,427.8987,0.103999055
1077,427.9106,0.104132045
1077.102,427.9216,0.104265146
1077.198,427.9327,0.104390521
1077.3,427.9448,0.104523839
1077.402,427.9566,0.104657265
1077.498,427.9674,0.104782946
1077.6,427.9796,0.104916592
1077.702,427.9913,0.105050349
1077.798,428.0033,0.105176344
1077.9,428.0153,0.105310328
1078.002,428.0277,0.105444419
1078.098,428.038,0.10557072
1078.2,428.0501,0.105705018
1078.302,428.0616,0.105839418
1078.398,428.0744,0.105966006
1078.5,428.085,0.10610061
1078.602,428.0967,0.106235321
1078.698,428.1085,0.106362209
1078.8,428.1206,0.106497128
1078.902,428.1323,0.106632151
1078.998,428.1437,0.106759331
1079.1,428.1555,0.106894565
1079.202,428.1672,0.107029909
1079.298,428.1793,0.107157398
1079.4,428.1909,0.107292962
1079.502,428.2027,0.107428633
1079.598,428.2136,0.107556422
1079.7,428.2255,0.107692297
1079.802,428.2372,0.107828273
1079.898,428.2489,0.107956343
1080,428.2608,0.10809252
1080.102,428.2727,0.108228804
1080.198,428.2838,0.108357172
1080.3,428.2957,0.108493673
1080.402,428.3072,0.108630282
1080.498,428.3183,0.108758952
1080.6,428.3307,0.108895764
1080.702,428.3428,0.109032678
1080.798,428.3546,0.109161629
1080.9,428.3657,0.109298733
1081.002,428.3776,0.109435935
1081.098,428.3889,0.10956516
1081.2,428.4008,0.109702563
1081.302,428.4125,0.109840066
1081.398,428.4232,0.109969575
1081.5,428.4354,0.110107279
1081.602,428.4474,0.110245087
1081.698,428.4599,0.110374889
1081.8,428.4708,0.110512906
1081.902,428.4819,0.110651025
1081.998,428.4937,0.11078111
1082.1,428.506,0.110919423
1082.202,428.5169,0.111057836
1082.298,428.529,0.111188199
1082.4,428.5406,0.111326809
1082.502,428.5531,0.111465521
1082.598,428.5635,0.111596167
1082.7,428.5753,0.111735082
1082.802,428.5877,0.1118741
1082.898,428.5995,0.112005036
1083,428.6106,0.112144252
1083.102,428.6229,0.112283562
1083.198,428.6338,0.112414768
1083.3,428.6455,0.112554272
1083.402,428.6573,0.112693874
1083.498,428.6696,0.112825357
1083.6,428.6818,0.112965155
1083.702,428.6924,0.113105051
1083.798,428.7051,0.113236806
1083.9,428.7161,0.113376886
1084.002,428.7273,0.11351706
1084.098,428.7392,0.11364908
1084.2,428.7504,0.113789444
1084.302,428.7625,0.113929906
1084.398,428.7737,0.114062203
1084.5,428.7854,0.114202868
1084.602,428.7972,0.114343633
1084.698,428.8092,0.114476213
1084.8,428.8209,0.114617172
1084.902,428.833,0.114758229
1084.998,428.8441,0.114891082
1085.1,428.8549,0.115032335
1085.202,428.8676,0.115173686
1085.298,428.8796,0.115306813
1085.4,428.8919,0.115448354
1085.502,428.9028,0.115589989
1085.598,428.9143,0.115723384
1085.7,428.926,0.115865215
1085.802,428.9374,0.116007148
1085.898,428.9487,0.116140819
1086,428.9607,0.116282941
1086.102,428.9721,0.116425164
1086.198,428.9842,0.116559112
1086.3,428.995,0.116701525
1086.402,429.0074,0.116844032
1086.498,429.0186,0.116978247
1086.6,429.0313,0.11712095
1086.702,429.0422,0.117263754
1086.798,429.0535,0.117398249
1086.9,429.0668,0.117541243
1087.002,429.0775,0.117684331
1087.098,429.088,0.117819096
1087.2,429.1011,0.117962383
1087.302,429.1125,0.118105771
1087.398,429.1244,0.118240822
1087.5,429.1361,0.118384412
1087.602,429.1481,0.118528103
1087.698,429.1584,0.118663439
1087.8,429.1706,0.118807336
1087.902,429.1825,0.118951337
1087.998,429.1945,0.119086963
1088.1,429.2058,0.11923117
1088.202,429.2175,0.119375483
1088.298,429.2296,0.119511407
1088.4,429.2409,0.119655929
1088.502,429.2529,0.119800555
1088.598,429.2647,0.11993677
1088.7,429.2758,0.120081605
1088.802,429.2867,0.120226547
1088.898,429.2993,0.120363056
1089,429.3111,0.1205082
1089.102,429.3219,0.120653454
1089.198,429.3341,0.120790263
1089.3,429.346,0.120935723
1089.402,429.3574,0.121081283
1089.498,429.37,0.121218374
1089.6,429.3809,0.121364133
1089.702,429.3923,0.121509999
1089.798,429.4039,0.121647384
1089.9,429.4158,0.121793458
1090.002,429.4272,0.121939637
1090.098,429.4387,0.122077312
1090.2,429.4507,0.122223689
1090.302,429.4632,0.12237016
1090.398,429.474,0.122508106
1090.5,429.4865,0.122654769
1090.602,429.4973,0.12280153
1090.698,429.5091,0.122939754
1090.8,429.5211,0.123086726
1090.902,429.5335,0.123233802
1090.998,429.5447,0.123372323
1091.1,429.5563,0.12351961
1091.202,429.5684,0.123667005
1091.298,429.5796,0.123805825
1091.4,429.591,0.123953428
1091.502,429.603,0.124101137
1091.598,429.6146,0.124240254
1091.7,429.627,0.124388168
1091.802,429.6374,0.124536183
1091.898,429.6495,0.124675581
1092,429.6607,0.124823795
1092.102,429.6719,0.124972115
1092.198,429.6844,0.125111807
1092.3,429.6961,0.125260332
1092.402,429.7077,0.12540896
1092.498,429.7189,0.125548942
1092.6,429.732,0.125697776
1092.702,429.7429,0.125846712
1092.798,429.7547,0.125986988
1092.9,429.7667,0.126136133
1093.002,429.7783,0.126285375
1093.098,429.7898,0.126425931
1093.2,429.8013,0.126575372
1093.302,429.8128,0.126724912
1093.398,429.8242,0.126865753
1093.5,429.8362,0.127015498
1093.602,429.8471,0.127165344
1093.698,429.8594,0.127306466
1093.8,429.8708,0.127456506
1093.902,429.8831,0.127606651
1093.998,429.8947,0.127748059
1094.1,429.906,0.127898411
1094.202,429.9186,0.128048867
1094.298,429.9304,0.128190565
1094.4,429.941,0.128341219
1094.502,429.9525,0.128491973
1094.598,429.9642,0.128633955
1094.7,429.9761,0.128784913
1094.802,429.9874,0.128935975
1094.898,429.9995,0.12907825
1095,430.0118,0.129229523
1095.102,430.0226,0.129380902
1095.198,430.0348,0.129523476
1095.3,430.0459,0.12967506
1095.402,430.0583,0.129826747
1095.498,430.0689,0.12996961
1095.6,430.0811,0.130121508
1095.702,430.0927,0.130273513
1095.798,430.1048,0.130416672
1095.9,430.1159,0.130568881
1096.002,430.1279,0.130721193
1096.098,430.1397,0.130864642
1096.2,430.1509,0.131017161
1096.302,430.1635,0.131169784
1096.398,430.1744,0.131313522
1096.5,430.1858,0.131466347
1096.602,430.1971,0.131619271
1096.698,430.2092,0.131763289
1096.8,430.2212,0.131916408
1096.902,430.2326,0.132069626
1096.998,430.2437,0.132213922
1097.1,430.2569,0.132367336
1097.202,430.268,0.132520852
1097.298,430.2795,0.132665434
1097.4,430.2906,0.132819155
1097.502,430.3023,0.132972975
1097.598,430.3145,0.133117838
1097.7,430.3256,0.133271853
1097.802,430.3374,0.133425968
1097.898,430.3494,0.133571104
1098,430.3613,0.133725404
1098.102,430.3717,0.1338798
1098.198,430.3857,0.134025208
1098.3,430.3963,0.134179802
1098.402,430.4081,0.134334493
1098.498,430.4189,0.134480174
1098.6,430.4311,0.134635059
1098.702,430.4426,0.134790048
1098.798,430.4542,0.134936012
1098.9,430.4657,0.135091195
1099.002,430.4774,0.135246477
1099.098,430.4898,0.135392718
1099.2,430.5008,0.135548195
1099.302,430.5118,0.135703774
1099.398,430.5245,0.135850301
1099.5,430.5358,0.136006085
1099.602,430.5479,0.136161968
1099.698,430.5598,0.136308778
1099.8,430.5712,0.136464862
1099.902,430.5829,0.136621049
1099.998,430.5951,0.136768148
1100.1,430.6059,0.136924538
1100.202,430.617,0.137081026
1100.298,430.6293,0.137228401
1100.4,430.6404,0.137385085
1100.502,430.6524,0.13754187
1100.598,430.6641,0.137689527
1100.7,430.6755,0.137846512
1100.802,430.6874,0.138003594
1100.898,430.6995,0.138151528
1101,430.7108,0.138308806
1101.102,430.7227,0.138466181
1101.198,430.7342,0.138614392
1101.3,430.7461,0.138771964
1101.402,430.7576,0.138929633
1101.498,430.7687,0.139078116
1101.6,430.7809,0.139235976
1101.702,430.7928,0.139393932
1101.798,430.8051,0.139542683
1101.9,430.816,0.139700823
1102.002,430.8273,0.139859056
1102.098,430.839,0.140008068
1102.2,430.8505,0.140166489
1102.302,430.8623,0.140325006
1102.398,430.8744,0.140474292
1102.5,430.8849,0.140633006
1102.602,430.8976,0.140791813
1102.698,430.9096,0.140941365
1102.8,430.9202,0.14110036
1102.902,430.9325,0.141259448
1102.998,430.9449,0.141409264
1103.1,430.9563,0.141568536
1103.202,430.9682,0.141727901
1103.298,430.9801,0.141877978
1103.4,430.9917,0.142037524
1103.502,431.0027,0.142197159
1103.598,431.0156,0.142347491
1103.7,431.0256,0.142507314
1103.802,431.0377,0.14266723
1103.898,431.049,0.142817823
1104,431.0611,0.142977913
1104.102,431.0731,0.143138087
1104.198,431.0857,0.143288919
1104.3,431.0965,0.143449267
1104.402,431.1068,0.143609705
1104.498,431.1191,0.143760789
1104.6,431.1311,0.143921407
1104.702,431.1425,0.144082119
1104.798,431.1546,0.14423346
1104.9,431.1653,0.144394349
1105.002,431.1778,0.144555331
1105.098,431.1886,0.144706926
1105.2,431.2013,0.144868079
1105.302,431.2134,0.145029319
1105.398,431.2235,0.14518116
1105.5,431.2358,0.145342586
1105.602,431.248,0.145504108
1105.698,431.2594,0.145656216
1105.8,431.2709,0.145817922
1105.902,431.2822,0.145979721
1105.998,431.2953,0.146132086
1106.1,431.3062,0.146294062
1106.202,431.3174,0.146456128
1106.298,431.329,0.146608744
1106.4,431.3414,0.146770988
1106.502,431.3533,0.146933324
1106.598,431.3647,0.147086194
1106.7,431.3759,0.147248704
1106.802,431.3879,0.147411303
1106.898,431.3996,0.147564425
1107,431.4109,0.147727208
1107.102,431.4215,0.147890081
1107.198,431.4342,0.148043459
1107.3,431.4459,0.148206512
1107.402,431.4574,0.148369652
1107.498,431.4686,0.148523275
1107.6,431.4814,0.148686582
1107.702,431.4934,0.148849972
1107.798,431.5047,0.149003831
1107.9,431.5161,0.149167391
1108.002,431.5277,0.149331038
1108.098,431.5395,0.149485142
1108.2,431.5496,0.149648963
1108.302,431.5626,0.14981287
1108.398,431.5744,0.149967218
1108.5,431.5854,0.150131305
1108.602,431.5978,0.150295482
1108.698,431.6087,0.150450084
1108.8,431.6204,0.150614438
1108.902,431.6325,0.150778877
1108.998,431.6431,0.150933727
1109.1,431.6556,0.151098344
1109.202,431.6663,0.151263047
1109.298,431.6799,0.151418138
1109.4,431.6914,0.151583008
1109.502,431.7024,0.151747964
1109.598,431.7141,0.151903297
1109.7,431.7265,0.152068424
1109.802,431.7372,0.152233636
1109.898,431.7484,0.152389211
1110,431.761,0.152554594
1110.102,431.7721,0.152720063
1110.198,431.7838,0.152875879
1110.3,431.7957,0.153041521
1110.402,431.8081,0.153207256
1110.498,431.8183,0.153363331
1110.6,431.8314,0.153529253
1110.702,431.8422,0.15369526
1110.798,431.8536,0.153851586
1110.9,431.8663,0.154017773
1111.002,431.8774,0.154184047
1111.098,431.8896,0.154340616
1111.2,431.9014,0.154507057
1111.302,431.9124,0.154673583
1111.398,431.9239,0.154830391
1111.5,431.9363,0.154997081
1111.602,431.9479,0.155163851
1111.698,431.96,0.155320884
1111.8,431.9708,0.155487811
1111.902,431.982,0.155654821
1111.998,431.9945,0.15581209
1112.1,432.006,0.155979273
1112.202,432.018,0.156146538
1112.298,432.0288,0.156304042
1112.4,432.0409,0.156471465
1112.502,432.0528,0.156638964
1112.598,432.0638,0.156796684
1112.7,432.076,0.156964341
1112.802,432.0879,0.15713208
1112.898,432.0989,0.157290029
1113,432.1108,0.157457931
1113.102,432.1231,0.157625914
1113.198,432.1341,0.157784085
1113.3,432.1465,0.157952221
1113.402,432.1577,0.158120433
1113.498,432.169,0.158278818
1113.6,432.1812,0.158447178
1113.702,432.1924,0.15861561
1113.798,432.2035,0.158774203
1113.9,432.2171,0.158942786
1114.002,432.2281,0.159111452
1114.098,432.2392,0.15927027
1114.2,432.2518,0.159439086
1114.302,432.2628,0.159607975
1114.398,432.2743,0.159767001
1114.5,432.2864,0.15993604
1114.602,432.2969,0.160105156
1114.698,432.3098,0.160264392
1114.8,432.3211,0.160433655
1114.902,432.3339,0.160602997
1114.998,432.3444,0.160762446
1115.1,432.3558,0.160931935
1115.202,432.3681,0.161101504
1115.298,432.3794,0.161261172
1115.4,432.3906,0.161430895
1115.502,432.4024,0.161600693
1115.598,432.4143,0.161760574
1115.7,432.4247,0.16193052
1115.802,432.437,0.162100538
1115.898,432.4499,0.16226062
1116,432.4612,0.162430779
1116.102,432.473,0.162601011
1116.198,432.4841,0.162761294
1116.3,432.4966,0.162931664
1116.402,432.507,0.163102103
1116.498,432.5186,0.163262577
1116.6,432.5315,0.163433144
1116.702,432.5431,0.163603774
1116.798,432.5541,0.163764431
1116.9,432.566,0.163935208
1117.002,432.5775,0.164106061
1117.098,432.5892,0.164266928
1117.2,432.6006,0.164437918
1117.302,432.6131,0.16460898
1117.398,432.625,0.164770051
1117.5,432.6365,0.164941261
1117.602,432.6482,0.16511254
1117.698,432.6602,0.165273811
1117.8,432.671,0.165445234
1117.902,432.6823,0.165616726
1117.998,432.695,0.165778198
1118.1,432.706,0.165949837
1118.202,432.7181,0.166121549
1118.298,432.7293,0.166283225
1118.4,432.7411,0.166455077
1118.502,432.7522,0.166627004
1118.598,432.7649,0.166788886
1118.7,432.7757,0.166960954
1118.802,432.7871,0.167133095
1118.898,432.7996,0.167295178
1119,432.8112,0.167467459
1119.102,432.8227,0.167639809
1119.198,432.8343,0.167802086
1119.3,432.8456,0.167974573
1119.402,432.8577,0.168147133
1119.498,432.8689,0.16830961
1119.6,432.881,0.168482313
1119.702,432.8929,0.168655089
1119.798,432.9045,0.168817766
1119.9,432.9153,0.168990676
1120.002,432.9276,0.169163648
1120.098,432.939,0.169326511
1120.2,432.9508,0.16949962
1120.302,432.9629,0.169672795
1120.398,432.9755,0.169835852
1120.5,432.9855,0.17000917
1120.602,432.9972,0.170182558
1120.698,433.009,0.170345815
1120.8,433.0201,0.170519343
1120.902,433.0327,0.170692937
1120.998,433.0444,0.170856384
1121.1,433.0566,0.171030115
1121.202,433.0674,0.171203918
1121.298,433.079,0.171367565
1121.4,433.0909,0.171541512
1121.502,433.1029,0.171715534
1121.598,433.1136,0.17187939
1121.7,433.1257,0.172053564
1121.802,433.1374,0.172227818
1121.898,433.1485,0.172391889
1122,433.1604,0.172566283
1122.102,433.1722,0.172740742
1122.198,433.1838,0.172905
1122.3,433.1953,0.17307959
1122.402,433.2075,0.173254243
1122.498,433.2193,0.173418686
1122.6,433.2304,0.173593478
1122.702,433.2429,0.173768339
1122.798,433.254,0.173932976
1122.9,433.2654,0.174107967
1123.002,433.2778,0.174283028
1123.098,433.289,0.174447852
1123.2,433.301,0.174623042
1123.302,433.3129,0.174798302
1123.398,433.3237,0.174963317
1123.5,433.3359,0.175138716
1123.602,433.3482,0.175314184
1123.698,433.3592,0.175479389
1123.8,433.3708,0.175654981
1123.902,433.382,0.175830636
1123.998,433.3942,0.175996016
1124.1,433.4057,0.176171794
1124.202,433.4166,0.176347635
1124.298,433.4287,0.176513193
1124.4,433.4399,0.176689164
1124.502,433.4532,0.176865201
1124.598,433.4639,0.177030943
1124.7,433.4754,0.177207106
1124.802,433.4878,0.177383332
1124.898,433.4988,0.177549249
1125,433.5098,0.177725599
1125.102,433.5228,0.17790201
1125.198,433.5329,0.178068106
1125.3,433.5453,0.178244647
1125.402,433.5572,0.178421258
1125.498,433.5693,0.178587543
1125.6,433.5808,0.178764287
1125.702,433.5937,0.178941099
1125.798,433.6038,0.179107571
1125.9,433.6148,0.179284513
1126.002,433.6281,0.179461521
1126.098,433.6384,0.179628174
1126.2,433.6503,0.179805309
1126.302,433.6617,0.179982505
1126.398,433.6737,0.180149333
1126.5,433.6859,0.180326656
1126.602,433.6974,0.180504052
1126.698,433.7086,0.180671076
1126.8,433.7207,0.180848607
1126.902,433.7319,0.181026203
1126.998,433.7443,0.181193408
1127.1,433.7551,0.181371122
1127.202,433.7665,0.181548901
1127.298,433.7788,0.181716283
1127.4,433.7909,0.181894189
1127.502,433.8021,0.182072156
1127.598,433.814,0.182239719
1127.7,433.8262,0.182417826
1127.802,433.8371,0.182596002
1127.898,433.8491,0.182763763
1128,433.8598,0.182942081
1128.102,433.8713,0.183120465
1128.198,433.8833,0.18328841
1128.3,433.8949,0.18346691
1128.402,433.9065,0.183645472
1128.498,433.9179,0.183813586
1128.6,433.9296,0.183992265
1128.702,433.9411,0.184171009
1128.798,433.9531,0.1843393
1128.9,433.9655,0.18451817
1129.002,433.9778,0.184697103
1129.098,433.9887,0.184865571
1129.2,434.0011,0.185044627
1129.302,434.0127,0.185223735
1129.398,434.0236,0.185392362
1129.5,434.0354,0.18557159
1129.602,434.0472,0.185750883
1129.698,434.0585,0.185919694
1129.8,434.0706,0.186099119
1129.902,434.0821,0.186278607
1129.998,434.0939,0.186447595
1130.1,434.1048,0.186627205
1130.202,434.1183,0.186806878
1130.298,434.1289,0.18697604
1130.4,434.1414,0.187155835
1130.502,434.1518,0.187335693
1130.598,434.1635,0.187505032
1130.7,434.1756,0.187685018
1130.802,434.1865,0.187865064
1130.898,434.1985,0.188034577
1131,434.211,0.188214748
1131.102,434.2227,0.188394979
1131.198,434.2331,0.188564659
1131.3,434.2457,0.188745003
1131.402,434.2568,0.188925405
1131.498,434.269,0.189095247
1131.6,434.2808,0.189275759
1131.702,434.2925,0.18945633
1131.798,434.3043,0.189626337
1131.9,434.316,0.189807027
1132.002,434.3277,0.18998777
1132.098,434.3395,0.190157929
1132.2,434.3505,0.190338782
1132.302,434.3627,0.190519693
1132.398,434.374,0.19069002
1132.5,434.3858,0.190871053
1132.602,434.3975,0.191052143
1132.698,434.4086,0.191222631
1132.8,434.421,0.191403833
1132.902,434.4323,0.191585094
1132.998,434.4442,0.191755744
1133.1,434.4561,0.191937111
1133.202,434.4682,0.19211853
1133.298,434.4789,0.192289327
1133.4,434.4904,0.192470846
1133.502,434.5024,0.192652414
1133.598,434.5143,0.192823348
1133.7,434.5254,0.193005016
1133.802,434.5373,0.19318674
1133.898,434.5499,0.193357825
1134,434.5608,0.193539655
1134.102,434.5728,0.193721535
1134.198,434.5843,0.193892763
1134.3,434.5959,0.194074745
1134.402,434.6077,0.194256773
1134.498,434.6193,0.194428139
1134.6,434.6307,0.19461027
1134.702,434.6423,0.194792456
1134.798,434.654,0.194963974
1134.9,434.6668,0.195146263
1135.002,434.6775,0.195328604
1135.098,434.6897,0.195500265
1135.2,434.7007,0.195682706
1135.302,434.7129,0.195865196
1135.398,434.7247,0.196036994
1135.5,434.7371,0.196219577
1135.602,434.7468,0.196402209
1135.698,434.7593,0.196574147
1135.8,434.7711,0.196756881
1135.902,434.7827,0.196939669
1135.998,434.7945,0.197111752
1136.1,434.8069,0.197294642
1136.202,434.8185,0.197477584
1136.298,434.8299,0.19764981
1136.4,434.8417,0.197832845
1136.502,434.8527,0.198015925
1136.598,434.8646,0.198188279
1136.7,434.8767,0.198371446
1136.802,434.8881,0.198554659
1136.898,434.8996,0.19872714
1137,434.9116,0.19891045
1137.102,434.9228,0.199093808
1137.198,434.9343,0.199266425
1137.3,434.9471,0.199449873
1137.402,434.9581,0.199633367
1137.498,434.9697,0.199806112
1137.6,434.9807,0.199989695
1137.702,434.9933,0.20017332
1137.798,435.0046,0.200346187
1137.9,435.0161,0.200529905
1138.002,435.0273,0.200713676
1138.098,435.0395,0.200886684
1138.2,435.0511,0.201070554
1138.302,435.0623,0.201254466
1138.398,435.0747,0.201427596
1138.5,435.0869,0.201611592
1138.602,435.0982,0.201795636
1138.698,435.1104,0.201968899
1138.8,435.1223,0.202153036
1138.902,435.1333,0.202337215
1138.998,435.1449,0.202510602
1139.1,435.1568,0.202694871
1139.202,435.1681,0.202879185
1139.298,435.1803,0.203052699
1139.4,435.1923,0.2032371
1139.502,435.2037,0.203421543
1139.598,435.2152,0.203595172
1139.7,435.2271,0.203779691
1139.802,435.2385,0.203964253
1139.898,435.2509,0.204137997
1140,435.2624,0.204322645
1140.102,435.2742,0.204507338
1140.198,435.285,0.204681206
1140.3,435.2966,0.204865983
